codigo,producto,ficha_anio,ficha_info,ficha_oem,ficha_medidas,imagen_producto,url_ficha,fuente
5675,SOPORTE DE MOTOR,,SOPORTE DE MOTOR | soporte de motor lado derecho 1.8/1.7d chevrolet astra/vectra,90278346,,https://www.tamarit.com.ar/image/productos/995675.jpg,https://www.tamarit.com.ar/image/productos/995675.jpg,VTH
5676,SOPORTE DE MOTOR,,SOPORTE DE MOTOR | soporte de motor lado derecho chevrolet astra/vectra (nafta-diesel),90372699,,https://www.tamarit.com.ar/image/productos/995676.jpg,https://www.tamarit.com.ar/image/productos/995676.jpg,VTH
5677,SOPORTE MOTOR,2003,SOPORTE MOTOR | DEL | soporte motor delantero lado derecho hidraulico chevrolet vectra 2003/..,90496186,,https://www.tamarit.com.ar/image/productos/995677.jpg,https://www.tamarit.com.ar/image/productos/995677.jpg,VTH
5678,SOPORTE MOTOR,2003,SOPORTE MOTOR | DEL | soporte motor delantero lado izquierdo hidraulico chevrolet vectra 2003/..,90072078,,https://www.tamarit.com.ar/image/productos/995678.jpg,https://www.tamarit.com.ar/image/productos/995678.jpg,VTH
5679,SOPORTE MOTOR,,SOPORTE MOTOR | DEL | soporte motor delantero derecho chevrolet vectra/astra,90372425,,https://www.tamarit.com.ar/image/productos/995679.jpg,https://www.tamarit.com.ar/image/productos/995679.jpg,VTH
5680,SOPORTE,2011,SOPORTE | soporte tensor superior chevrolet corsa ii meriva montana-2011/..,93302286,,https://www.tamarit.com.ar/image/productos/995680.jpg,https://www.tamarit.com.ar/image/productos/995680.jpg,VTH
5681,SOPORTE,2002 2011,SOPORTE | soporte tensor inferior chevrolet corsa ii 2002/.. meriva montana-2011/..,93302287,,https://www.tamarit.com.ar/image/productos/995681.jpg,https://www.tamarit.com.ar/image/productos/995681.jpg,VTH
5682,SOPORTE,,SOPORTE | DEL | soporte delantero de motor chevrolet astra 2.0 16v nafta / zafira,90575190,,https://www.tamarit.com.ar/image/productos/995682.jpg,https://www.tamarit.com.ar/image/productos/995682.jpg,VTH
5683,SOPORTE DE MOTOR,,SOPORTE DE MOTOR | soporte de motor lado derecho chevrolet astra/zafira,90576049,,https://www.tamarit.com.ar/image/productos/995683.jpg,https://www.tamarit.com.ar/image/productos/995683.jpg,VTH
5684,SOPORTE,,SOPORTE | soporte traser de motor chevrolet astra - zafira 8v - 16v td,24427641,,https://www.tamarit.com.ar/image/productos/995684.jpg,https://www.tamarit.com.ar/image/productos/995684.jpg,VTH
5685,BUJE DE BARRA ESTABILIZADORA,,BUJE DE BARRA ESTABILIZADORA | DEL | buje barra estab.delantera central chevrolet aveo / aveo g3. diametro goma 17mm.,96870461,17,https://www.tamarit.com.ar/image/productos/995685-17.jpg,https://www.tamarit.com.ar/image/productos/995685-17.jpg,VTH
5686,BUJE DE PARRILLA,,BUJE DE PARRILLA | DEL | buje parrilla delantera parte delantera chevrolet aveo / aveo g3,96535087,,https://www.tamarit.com.ar/image/productos/995686.jpg,https://www.tamarit.com.ar/image/productos/995686.jpg,VTH
5687,BUJE DE PARRILLA,,BUJE DE PARRILLA | DEL | buje parrilla delantera parte trasera chevrolet aveo / aveo g3,96653381,,https://www.tamarit.com.ar/image/productos/995687.jpg,https://www.tamarit.com.ar/image/productos/995687.jpg,VTH
5688,CAZOLETA,,CAZOLETA | DEL | cazoleta suspension delantera chevrolet aveo / spark,96653239,,https://www.tamarit.com.ar/image/productos/995688.jpg,https://www.tamarit.com.ar/image/productos/995688.jpg,VTH
5689,SOPORTE DE MOTOR,,"SOPORTE DE MOTOR | soporte de motor lado caja corsa diesel 1,7.",93269291,,https://www.tamarit.com.ar/image/productos/995689.jpg,https://www.tamarit.com.ar/image/productos/995689.jpg,VTH
5690,SOPORTE MOTOR,1994 1999,SOPORTE MOTOR | soporte motor izquierdo chevrolet corsa classic 1.7 diesel 1994/1999,90473836,,https://www.tamarit.com.ar/image/productos/995690.jpg,https://www.tamarit.com.ar/image/productos/995690.jpg,VTH
5691,SOPORTE MOTOR,,SOPORTE MOTOR | soporte motor derecho chevrolet meriva/corsa ii motor 1.8 8v-16v,93302280,,https://www.tamarit.com.ar/image/productos/995691.jpg,https://www.tamarit.com.ar/image/productos/995691.jpg,VTH
5692,SOPORTE MOTOR,,SOPORTE MOTOR | soporte motor izquierdo chevrolet meriva/corsa ii motor 1.7 diesel,93302284,,https://www.tamarit.com.ar/image/productos/995692.jpg,https://www.tamarit.com.ar/image/productos/995692.jpg,VTH
5693,SOPORTE MOTOR,2011,SOPORTE MOTOR | DEL | soporte motor delantero lado izquierdo chevrolet meriva/corsa ii. nafta montana-2011/..,93302281,,https://www.tamarit.com.ar/image/productos/995693.jpg,https://www.tamarit.com.ar/image/productos/995693.jpg,VTH
5697,SOPORTE MOTOR,,SOPORTE MOTOR | soporte motor izquierdo chevrolet astra/zafira 16v - 8v td,9057545890575460,,https://www.tamarit.com.ar/image/productos/995697.jpg,https://www.tamarit.com.ar/image/productos/995697.jpg,VTH
5700,BUJE,,BUJE | buje bieleta del. torino / r-12,2020130,,https://www.tamarit.com.ar/image/productos/995700.jpg,https://www.tamarit.com.ar/image/productos/995700.jpg,VTH
5701,BUJE,,BUJE | buje tensor del. r-4 / r-6,8243734,,https://www.tamarit.com.ar/image/productos/995701.jpg,https://www.tamarit.com.ar/image/productos/995701.jpg,VTH
5702,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla superior r-4 / r-6,8547757,,https://www.tamarit.com.ar/image/productos/995702.jpg,https://www.tamarit.com.ar/image/productos/995702.jpg,VTH
5703,BUJE,,BUJE | buje extremo de direccion r-4/ r-6/ r-12,8546375,,https://www.tamarit.com.ar/image/productos/995703.jpg,https://www.tamarit.com.ar/image/productos/995703.jpg,VTH
5704,BUJE DE PARRILLA,,BUJE DE PARRILLA | TRAS | buje parrilla inferior del. r-12 y parrilla tras. r-12,7700514109,,https://www.tamarit.com.ar/image/productos/995704.jpg,https://www.tamarit.com.ar/image/productos/995704.jpg,VTH
5705,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla superior r-12,7700514110,,https://www.tamarit.com.ar/image/productos/995705.jpg,https://www.tamarit.com.ar/image/productos/995705.jpg,VTH
5706,BUJE,,BUJE | TRAS | buje tensor trasero rambler/torino todos,2057822,,https://www.tamarit.com.ar/image/productos/995706.jpg,https://www.tamarit.com.ar/image/productos/995706.jpg,VTH
5707,BUJE,,BUJE | buje tensor del. r-12 goma sola,7702024413,,https://www.tamarit.com.ar/image/productos/995707.jpg,https://www.tamarit.com.ar/image/productos/995707.jpg,VTH
5708,BUJE,,BUJE | buje brazo aux. autolubricado rambler/torino todos,3163094,,https://www.tamarit.com.ar/image/productos/995708.jpg,https://www.tamarit.com.ar/image/productos/995708.jpg,VTH
5709,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla inferior torino m/n 73/82,2060659,,https://www.tamarit.com.ar/image/productos/995709.jpg,https://www.tamarit.com.ar/image/productos/995709.jpg,VTH
5711,BUJE,,BUJE | buje tensor del. rambler todos torino 62/72,3165549,,https://www.tamarit.com.ar/image/productos/995711.jpg,https://www.tamarit.com.ar/image/productos/995711.jpg,VTH
5712,BUJE,,BUJE | buje tensor del. torino m/n 73/82,2060231,,https://www.tamarit.com.ar/image/productos/995712.jpg,https://www.tamarit.com.ar/image/productos/995712.jpg,VTH
5713,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla inf. rambler/torino m/v 62/72,3166214,,https://www.tamarit.com.ar/image/productos/995713.jpg,https://www.tamarit.com.ar/image/productos/995713.jpg,VTH
5714,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla inferior r-4 / r-6,8545885,,https://www.tamarit.com.ar/image/productos/995714.jpg,https://www.tamarit.com.ar/image/productos/995714.jpg,VTH
5715,BUJE DE BARRA ESTABILIZADORA,,BUJE DE BARRA ESTABILIZADORA | TRAS | buje barra estab. del. y trasera r-4/r-6,7700515432,,https://www.tamarit.com.ar/image/productos/995715.jpg,https://www.tamarit.com.ar/image/productos/995715.jpg,VTH
5716,SOPORTE,,SOPORTE | DEL | soporte delantero derecho de motor r-21 (sin pestaña),7700769720,,https://www.tamarit.com.ar/image/productos/995716.jpg,https://www.tamarit.com.ar/image/productos/995716.jpg,VTH
5717,SOPORTE,,SOPORTE | DEL | soporte delantero izquierdo de motor r-21 (con pestaña),7700769719,,https://www.tamarit.com.ar/image/productos/995717.jpg,https://www.tamarit.com.ar/image/productos/995717.jpg,VTH
5720,BUJE,,BUJE | buje superior bieleta del. r-18,7700648702,,https://www.tamarit.com.ar/image/productos/995720.jpg,https://www.tamarit.com.ar/image/productos/995720.jpg,VTH
5721,BUJE,,BUJE | DEL | buje tensor delantero r-18,7700651968,,https://www.tamarit.com.ar/image/productos/995721.jpg,https://www.tamarit.com.ar/image/productos/995721.jpg,VTH
5722,BUJE,,"BUJE | buje soporte de amortig. r-12/r-18 ""t""",705040002,,https://www.tamarit.com.ar/image/productos/995722.jpg,https://www.tamarit.com.ar/image/productos/995722.jpg,VTH
5723,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla superior del. r-18,7702054345,,https://www.tamarit.com.ar/image/productos/995723.jpg,https://www.tamarit.com.ar/image/productos/995723.jpg,VTH
5724,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla inferior liso r-18,7704001283,,https://www.tamarit.com.ar/image/productos/995724.jpg,https://www.tamarit.com.ar/image/productos/995724.jpg,VTH
5725,BUJE,,BUJE | buje inferior bieleta del. r-18,770066086,,https://www.tamarit.com.ar/image/productos/995725.jpg,https://www.tamarit.com.ar/image/productos/995725.jpg,VTH
5727,FUELLE,,FUELLE | fuelle cremallera r-18 d/mec. s/orificio,7700656243,,https://www.tamarit.com.ar/image/productos/995727.jpg,https://www.tamarit.com.ar/image/productos/995727.jpg,VTH
5728,SOPORTE,,SOPORTE | soporte caño escape r-18,7700632015,,https://www.tamarit.com.ar/image/productos/995728.jpg,https://www.tamarit.com.ar/image/productos/995728.jpg,VTH
5729,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla inf. c/pestaña r-18,7704001280,,https://www.tamarit.com.ar/image/productos/995729.jpg,https://www.tamarit.com.ar/image/productos/995729.jpg,VTH
5730,BUJE DE BARRA ESTABILIZADORA,,BUJE DE BARRA ESTABILIZADORA | DEL | buje barra estab. delantera r-18,7700666235,,https://www.tamarit.com.ar/image/productos/995730.jpg,https://www.tamarit.com.ar/image/productos/995730.jpg,VTH
5731,BUJE DE PARRILLA,,BUJE DE PARRILLA | TRAS | buje parrilla trasera r-18,7702054550,,https://www.tamarit.com.ar/image/productos/995731.jpg,https://www.tamarit.com.ar/image/productos/995731.jpg,VTH
5732,BUJE,,BUJE | TRAS | buje tensor trasero r-18 -todos,7702054549,,https://www.tamarit.com.ar/image/productos/995732.jpg,https://www.tamarit.com.ar/image/productos/995732.jpg,VTH
5734,FUELLE,,FUELLE | fuelle cremallera r-18 d/hid. c/ orificio,7700658419,,https://www.tamarit.com.ar/image/productos/995734.jpg,https://www.tamarit.com.ar/image/productos/995734.jpg,VTH
5735,SOPORTE MOTOR,2000,SOPORTE MOTOR | IZQ | soporte motor izq. r-18 2000,7704000769,,https://www.tamarit.com.ar/image/productos/995735.jpg,https://www.tamarit.com.ar/image/productos/995735.jpg,VTH
5736,SOPORTE MOTOR,2000,SOPORTE MOTOR | DER | soporte motor der. r-18 2000 fuego y diesel,7704000767,,https://www.tamarit.com.ar/image/productos/995736.jpg,https://www.tamarit.com.ar/image/productos/995736.jpg,VTH
5740,BUJE,,BUJE | buje columna direccion r-6/12/18,855619300,,https://www.tamarit.com.ar/image/productos/995740.jpg,https://www.tamarit.com.ar/image/productos/995740.jpg,VTH
5742,BUJE DE PARRILLA,,BUJE DE PARRILLA | TRAS | buje soporte parrilla tras. r-12/ r-18 goma doble cono,7704001036,,https://www.tamarit.com.ar/image/productos/995742.jpg,https://www.tamarit.com.ar/image/productos/995742.jpg,VTH
5743,BUJE DE BARRA ESTABILIZADORA,,BUJE DE BARRA ESTABILIZADORA | buje barra estabilizadora r-12,7700503438,,https://www.tamarit.com.ar/image/productos/995743.jpg,https://www.tamarit.com.ar/image/productos/995743.jpg,VTH
5744,BUJE DE BARRA ESTABILIZADORA,,BUJE DE BARRA ESTABILIZADORA | buje barra estab. r-4/ r-6,608268700,,https://www.tamarit.com.ar/image/productos/995744.jpg,https://www.tamarit.com.ar/image/productos/995744.jpg,VTH
5745,BUJE DE BARRA ESTABILIZADORA,,BUJE DE BARRA ESTABILIZADORA | buje barra estabilizadora r-21 centro,7700774026,,https://www.tamarit.com.ar/image/productos/995745.jpg,https://www.tamarit.com.ar/image/productos/995745.jpg,VTH
5746,BUJE DE BARRA ESTABILIZADORA,,BUJE DE BARRA ESTABILIZADORA | buje barra estabilizadora r-21 punta,7702217125,,https://www.tamarit.com.ar/image/productos/995746.jpg,https://www.tamarit.com.ar/image/productos/995746.jpg,VTH
5747,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla inferior r-21 liso,7700754515,,https://www.tamarit.com.ar/image/productos/995747.jpg,https://www.tamarit.com.ar/image/productos/995747.jpg,VTH
5748,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla inf. r-21 c/pestaña 3 caños,7700777276,,https://www.tamarit.com.ar/image/productos/995748.jpg,https://www.tamarit.com.ar/image/productos/995748.jpg,VTH
5749,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla inferior r-9 / r-11 / express,7704000681,,https://www.tamarit.com.ar/image/productos/995749.jpg,https://www.tamarit.com.ar/image/productos/995749.jpg,VTH
5750,BUJE DE BARRA ESTABILIZADORA,,BUJE DE BARRA ESTABILIZADORA | buje barra estab. r-18 m/n 88/...,7702109630,,https://www.tamarit.com.ar/image/productos/995750.jpg,https://www.tamarit.com.ar/image/productos/995750.jpg,VTH
5751,BUJE DE BARRA ESTABILIZADORA,,BUJE DE BARRA ESTABILIZADORA | buje barra estab. r-9/r-11 m/n express -centro,7702111932,,https://www.tamarit.com.ar/image/productos/995751.jpg,https://www.tamarit.com.ar/image/productos/995751.jpg,VTH
5753,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla clio c/cuello,7700799064E,,https://www.tamarit.com.ar/image/productos/995753.jpg,https://www.tamarit.com.ar/image/productos/995753.jpg,VTH
5754,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla clio liso,7700799065C,,https://www.tamarit.com.ar/image/productos/995754.jpg,https://www.tamarit.com.ar/image/productos/995754.jpg,VTH
5756,AISLADOR,,AISLADOR | aislador carroceria r21 dos aletas,7700767686,,https://www.tamarit.com.ar/image/productos/995756.jpg,https://www.tamarit.com.ar/image/productos/995756.jpg,VTH
5757,AISLADOR,,AISLADOR | aislador carroceria r-21 una aleta,7700767684,,https://www.tamarit.com.ar/image/productos/995757.jpg,https://www.tamarit.com.ar/image/productos/995757.jpg,VTH
5758,SOPORTE MOTOR,,SOPORTE MOTOR | soporte motor hidraulico derecho clio 1.4 express,7700805123,,https://www.tamarit.com.ar/image/productos/995758.jpg,https://www.tamarit.com.ar/image/productos/995758.jpg,VTH
5759,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla trafic,7702085100,,https://www.tamarit.com.ar/image/productos/995759.jpg,https://www.tamarit.com.ar/image/productos/995759.jpg,VTH
5761,SOPORTE MOTOR,,SOPORTE MOTOR | soporte motor trafic 1400,7700697878,,https://www.tamarit.com.ar/image/productos/995761.jpg,https://www.tamarit.com.ar/image/productos/995761.jpg,VTH
5762,SOPORTE MOTOR,2000,SOPORTE MOTOR | soporte motor trafic 2000,7700697879,,https://www.tamarit.com.ar/image/productos/995762.jpg,https://www.tamarit.com.ar/image/productos/995762.jpg,VTH
5763,SOPORTE MOTOR,,SOPORTE MOTOR | soporte motor derecho r-11,7704001319,,https://www.tamarit.com.ar/image/productos/995763.jpg,https://www.tamarit.com.ar/image/productos/995763.jpg,VTH
5764,SOPORTE MOTOR,,SOPORTE MOTOR | soporte motor izquierdo r-11,7704001320,,https://www.tamarit.com.ar/image/productos/995764.jpg,https://www.tamarit.com.ar/image/productos/995764.jpg,VTH
5766,CAZOLETA,,CAZOLETA | DEL | cazoleta amortiguador delant. express,7700757324,,https://www.tamarit.com.ar/image/productos/995766.jpg,https://www.tamarit.com.ar/image/productos/995766.jpg,VTH
5767,GEMELO,,GEMELO | TRAS | gemelo elastico trasero trafic completo s/tuerca.,770400921,,https://www.tamarit.com.ar/image/productos/995767.jpg,https://www.tamarit.com.ar/image/productos/995767.jpg,VTH
5768,GOMA,,GOMA | TRAS | goma gemelo elastico tras. trafic,770400921G,,https://www.tamarit.com.ar/image/productos/995768.jpg,https://www.tamarit.com.ar/image/productos/995768.jpg,VTH
5769,BUJE DE BARRA ESTABILIZADORA,,BUJE DE BARRA ESTABILIZADORA | 22G OEM . buje barra estab. trafic/master diam.,,,https://www.tamarit.com.ar/image/productos/995769-22G.jpg,https://www.tamarit.com.ar/image/productos/995769-22G.jpg,VTH
5769,BUJE DE BARRA ESTABILIZADORA,,BUJE DE BARRA ESTABILIZADORA | 25G OEM . buje barra estab. trafic diam. 25 mm.,,,https://www.tamarit.com.ar/image/productos/995769-25G.jpg,https://www.tamarit.com.ar/image/productos/995769-25G.jpg,VTH
5770,SOPORTE,,SOPORTE | soporte barra punta trafic diam.21 p/barra de 26mm.,7704001091,21,https://www.tamarit.com.ar/image/productos/995770-21.jpg,https://www.tamarit.com.ar/image/productos/995770-21.jpg,VTH
5771,SOPORTE,,SOPORTE | soporte caja trafic nafta/diesel 5 velocidades,7700702890,,https://www.tamarit.com.ar/image/productos/995771.jpg,https://www.tamarit.com.ar/image/productos/995771.jpg,VTH
5772,SOPORTE MOTOR,,SOPORTE MOTOR | soporte motor trafic nafta/diesel 5 velocidades,7700745290,,https://www.tamarit.com.ar/image/productos/995772.jpg,https://www.tamarit.com.ar/image/productos/995772.jpg,VTH
5773,SOPORTE,,SOPORTE | soporte de caja r-21,7700766126,,https://www.tamarit.com.ar/image/productos/995773.jpg,https://www.tamarit.com.ar/image/productos/995773.jpg,VTH
5774,SOPORTE,2004,SOPORTE | TRAS | soporte central trasero de motor megane scenic f4r 2.0 tdi 2004/..,8200148388,,https://www.tamarit.com.ar/image/productos/995774.jpg,https://www.tamarit.com.ar/image/productos/995774.jpg,VTH
5777,TENSOR,,TENSOR | tensor de motor express/clio 97/99 r-19 diesel -aluminio,7700800522,,https://www.tamarit.com.ar/image/productos/995777.jpg,https://www.tamarit.com.ar/image/productos/995777.jpg,VTH
5778,BUJE EJE TRASERO,,BUJE EJE TRASERO | TRAS | buje eje trasero r-19,7702224699,,https://www.tamarit.com.ar/image/productos/995778.jpg,https://www.tamarit.com.ar/image/productos/995778.jpg,VTH
5779,BUJE EJE TRASERO,,BUJE EJE TRASERO | TRAS | buje eje trasero megane/scenic -azul,7700840741,,https://www.tamarit.com.ar/image/productos/995779.jpg,https://www.tamarit.com.ar/image/productos/995779.jpg,VTH
5780,ALMOHADILLA,,ALMOHADILLA | almohadilla espiral r-11 plastico,7700704931,,https://www.tamarit.com.ar/image/productos/995780.jpg,https://www.tamarit.com.ar/image/productos/995780.jpg,VTH
5781,CAZOLETA,,CAZOLETA | DEL | cazoleta amortiguador delant. r-9/r-11,7700760572,,https://www.tamarit.com.ar/image/productos/995781.jpg,https://www.tamarit.com.ar/image/productos/995781.jpg,VTH
5782,BUJE DE BARRA ESTABILIZADORA,,BUJE DE BARRA ESTABILIZADORA | buje barra estab. r-9/r-11 m/v centro,7700762573,,https://www.tamarit.com.ar/image/productos/995782.jpg,https://www.tamarit.com.ar/image/productos/995782.jpg,VTH
5783,BUJE DE BARRA ESTABILIZADORA,,BUJE DE BARRA ESTABILIZADORA | buje barra estab. r-9/r-11 express -punta,7700760264,,https://www.tamarit.com.ar/image/productos/995783.jpg,https://www.tamarit.com.ar/image/productos/995783.jpg,VTH
5785,BUJE DE BARRA ESTABILIZADORA,,BUJE DE BARRA ESTABILIZADORA | buje barra estab. r-19/clio/clio 2/kangoo punta,7700784170,,https://www.tamarit.com.ar/image/productos/995785.jpg,https://www.tamarit.com.ar/image/productos/995785.jpg,VTH
5786,BUJE DE BARRA ESTABILIZADORA,,BUJE DE BARRA ESTABILIZADORA | buje barra estab. r-19/clio/clio 2/kangoo centro 20 mm.,7700785788,,https://www.tamarit.com.ar/image/productos/995786.jpg,https://www.tamarit.com.ar/image/productos/995786.jpg,VTH
5787,BUJE DE PARRILLA,,BUJE DE PARRILLA | DEL | buje parrilla delantera r-19 todos .,7700789478,,https://www.tamarit.com.ar/image/productos/995787.jpg,https://www.tamarit.com.ar/image/productos/995787.jpg,VTH
5788,CAZOLETA,,CAZOLETA | DEL | cazoleta amortiguador delantera r-19 / megane / scenic,7702224432,,https://www.tamarit.com.ar/image/productos/995788.jpg,https://www.tamarit.com.ar/image/productos/995788.jpg,VTH
5789,CAZOLETA,,CAZOLETA | DEL | cazoleta amortiguador delant. clio 97/99 altura 40 mm.,7700827436,,https://www.tamarit.com.ar/image/productos/995789.jpg,https://www.tamarit.com.ar/image/productos/995789.jpg,VTH
5791,FUELLE,,FUELLE | DEL | fuelle amortiguador delantero r-9/ r-11/ r-19/ megane/ r-21,7700794014,,https://www.tamarit.com.ar/image/productos/995791.jpg,https://www.tamarit.com.ar/image/productos/995791.jpg,VTH
5792,BUJE,,BUJE | buje parilla twingo liso,7700819929A,,https://www.tamarit.com.ar/image/productos/995792.jpg,https://www.tamarit.com.ar/image/productos/995792.jpg,VTH
5793,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla twingo pestaña,7700831364A,,https://www.tamarit.com.ar/image/productos/995793.jpg,https://www.tamarit.com.ar/image/productos/995793.jpg,VTH
5794,BUJE DE PARRILLA,,BUJE DE PARRILLA | TRAS | buje parrilla suspension trasera twingo,7700821167A,,https://www.tamarit.com.ar/image/productos/995794.jpg,https://www.tamarit.com.ar/image/productos/995794.jpg,VTH
5795,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla laguna centro,7700822503,,https://www.tamarit.com.ar/image/productos/995795.jpg,https://www.tamarit.com.ar/image/productos/995795.jpg,VTH
5796,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla laguna exterior c/limitador,7700824042,,https://www.tamarit.com.ar/image/productos/995796.jpg,https://www.tamarit.com.ar/image/productos/995796.jpg,VTH
5797,BUJE EJE TRASERO,,BUJE EJE TRASERO | TRAS | buje eje trasero r-9/r-11,7700765061,,https://www.tamarit.com.ar/image/productos/995797.jpg,https://www.tamarit.com.ar/image/productos/995797.jpg,VTH
5798,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla kangoo / clio2,7700424399,,https://www.tamarit.com.ar/image/productos/995798.jpg,https://www.tamarit.com.ar/image/productos/995798.jpg,VTH
5799,CAZOLETA,,CAZOLETA | cazoleta suspension r-9/r-11 completa c/almohadilla de plastico (2 piezas) 5781x1 + 5780x1.,7700760572,,https://www.tamarit.com.ar/image/productos/995799.jpg,https://www.tamarit.com.ar/image/productos/995799.jpg,VTH
5801,CAZOLETA,,CAZOLETA | cazoleta suspension fiat 128/147,1039968,,https://www.tamarit.com.ar/image/productos/995801.jpg,https://www.tamarit.com.ar/image/productos/995801.jpg,VTH
5803,DIRECCION,,DIRECCION | DIRECCION fuelle direccion fiat 128 / 147/fire/fiorino/nuevo-fiorino largo 10 estrias,FUELLE,,https://www.tamarit.com.ar/image/productos/995803.jpg,https://www.tamarit.com.ar/image/productos/995803.jpg,VTH
5804,FUELLE,,FUELLE | fuelle direccion fiat uno fire/fiorino/128/147/nuevo-fiorino largo 9 estrias,4342642,,https://www.tamarit.com.ar/image/productos/995804.jpg,https://www.tamarit.com.ar/image/productos/995804.jpg,VTH
5805,OEM,,OEM | OEM . fuelle direccion fiat 128/147 largo 9 estrias,,,https://www.tamarit.com.ar/image/productos/995805.jpg,https://www.tamarit.com.ar/image/productos/995805.jpg,VTH
5809,FUELLE,,FUELLE | fuelle direccion fiat fiorino/nuevo-fiorino/128/147/fire corto 9 estrias,4342641,,https://www.tamarit.com.ar/image/productos/995809.jpg,https://www.tamarit.com.ar/image/productos/995809.jpg,VTH
5810,ARANDELA,,ARANDELA | arandela tensor fiat 128/147 plastico,4177787,,https://www.tamarit.com.ar/image/productos/995810.jpg,https://www.tamarit.com.ar/image/productos/995810.jpg,VTH
5811,MANCHON,,MANCHON | manchon cardan fiat 125,4516801,,https://www.tamarit.com.ar/image/productos/995811.jpg,https://www.tamarit.com.ar/image/productos/995811.jpg,VTH
5812,BUJE DE PARRILLA,,BUJE DE PARRILLA | TRAS | buje parrilla trasera fiat 147,4434652,,https://www.tamarit.com.ar/image/productos/995812.jpg,https://www.tamarit.com.ar/image/productos/995812.jpg,VTH
5814,GUARNICION,,GUARNICION | guarnicion fiat 147 -medio,7507311,,https://www.tamarit.com.ar/image/productos/995814.jpg,https://www.tamarit.com.ar/image/productos/995814.jpg,VTH
5817,BUJE DE BARRA ESTABILIZADORA,,"BUJE DE BARRA ESTABILIZADORA | DEL | OEM . buje barra estabil.delant. fiat 125/1600/1500/lada diam 19,5 mm.",,,https://www.tamarit.com.ar/image/productos/995817.jpg,https://www.tamarit.com.ar/image/productos/995817.jpg,VTH
5828,CAZOLETA,2000,CAZOLETA | cazoleta suspension regatta 2000,46586634,,https://www.tamarit.com.ar/image/productos/995828.jpg,https://www.tamarit.com.ar/image/productos/995828.jpg,VTH
5830,CAZOLETA,,CAZOLETA | cazoleta suspension regatta m/v c/arandela clavada.,7606096,,https://www.tamarit.com.ar/image/productos/995830.jpg,https://www.tamarit.com.ar/image/productos/995830.jpg,VTH
5831,TOPE,,TOPE | TRAS | tope rebote susp. trasera regatta,7582565,,https://www.tamarit.com.ar/image/productos/995831.jpg,https://www.tamarit.com.ar/image/productos/995831.jpg,VTH
5832,BUJE,,BUJE | buje tensor regatta todos,7550274,,https://www.tamarit.com.ar/image/productos/995832.jpg,https://www.tamarit.com.ar/image/productos/995832.jpg,VTH
5833,TIRETE,,TIRETE | tirete de cambio fiat 128/147 motor 1100 agujero 11 mm.,4102856,,https://www.tamarit.com.ar/image/productos/995833.jpg,https://www.tamarit.com.ar/image/productos/995833.jpg,VTH
5834,TOPE,,TOPE | TRAS | tope elastico trasero fiat 147,4191524,,https://www.tamarit.com.ar/image/productos/995834.jpg,https://www.tamarit.com.ar/image/productos/995834.jpg,VTH
5836,SOPORTE,,SOPORTE | soporte inf. radiador 128/147,4196807,,https://www.tamarit.com.ar/image/productos/995836.jpg,https://www.tamarit.com.ar/image/productos/995836.jpg,VTH
5838,SOPORTE DE MOTOR,,SOPORTE DE MOTOR | soporte de motor fiat 147 spazio,5983379,,https://www.tamarit.com.ar/image/productos/995838.jpg,https://www.tamarit.com.ar/image/productos/995838.jpg,VTH
5839,BUJE,,BUJE | buje tensor fiat 147 brio,4210587,,https://www.tamarit.com.ar/image/productos/995839.jpg,https://www.tamarit.com.ar/image/productos/995839.jpg,VTH
5840,BUJE,,BUJE | buje brazo rotula fiat 128/147/ - duna/uno/fire/fiorino/nuevo-fiorino diam. 10 mm,1482311,,https://www.tamarit.com.ar/image/productos/995840.jpg,https://www.tamarit.com.ar/image/productos/995840.jpg,VTH
5849,SOPORTE,,"SOPORTE | soporte caja fiat duna/uno/nuevo-fiorino/duna weekend 1,4 1,6 1,7 (s/plastico)",7587675,,https://www.tamarit.com.ar/image/productos/995849.jpg,https://www.tamarit.com.ar/image/productos/995849.jpg,VTH
5850,BUJE,,BUJE | buje brazo rotula fiat 128/147 diam. 8 mm,4292059,,https://www.tamarit.com.ar/image/productos/995850.jpg,https://www.tamarit.com.ar/image/productos/995850.jpg,VTH
